"das_id","contents_name","sub_title","broadcast_date","details","category","type","still_flag","dougaflag","act_id","url","first_release_date","versionno","domestic"
"D0009010174_00000","少年ドラマシリーズ　タイム・トラベラー","第６回（最終回）　タイム・エネルギーの謎",1971,"フラスコに入った謎の液体の匂いを嗅ぎ、時間を移動する超能力を身につけた中学３年生の芳山和子とその謎の液体を作った男子生徒・深町一夫（７００年後の世界から来た未来人ケン・ソゴル）との出会いから別れまでを","少年ドラマ,若者","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010174_00000",1972-02-05T18:05:00,1,0
"D0009010175_00000","刑事コロンボ","死者の身代金","1973-1981｜2008-2010","一見さえないロサンゼルス市警の刑事コロンボが、何気ない言葉や手がかりから犯人を追い詰めていく犯罪ドラマ。番組冒頭で殺人事件の一部始終を見せ、コロンボが犯罪のトリックを解き明かしていくというスタイルで、","海外ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010175_00000",1973-07-07T22:00:00,0,0
"D0009010180_00000","大河ドラマ　国盗り物語","総集編　前編","1972-1973","群雄割拠の戦国時代、天下制覇の野望半ばにして倒れた、美濃のマムシと呼ばれた斎藤道三。その遺志を継いだ織田信長と明智光秀。この3人の戦国武将にスポットを当て、下克上の乱世を生き、国盗りに懸けた男たちをダ","大河ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010180_00000",1973-01-07T20:00:00,2,0
"D0009010181_00000","銀座わが町","最終回",1973,"東京・銀座を舞台に、そこに暮らす人々の心のふれあいを、明るく爽やかに描くコメディー。天ぷら屋「江戸春」とレストラン「ぎんざ亭」は、物の考えから家族構成まですべてに正反対で、何かにつけていがみ合っていた","ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010181_00000",1974-03-27T20:00:00,1,0
"D0009010182_00000","けったいな人びと","第４９回",1973,"昭和初期から太平洋戦争直前までを背景に、大阪・靭（うつぼ）の海産物問屋を営む家族の人間模様を中心に、大阪庶民の姿を笑いとペーソスで描く。放送作家・茂木草介の半自伝的な作品。好評を呼び、1975年4月よ","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010182_00000",1973-04-02T20:30:00,2,0
"D0009010184_00000","連続テレビ小説　鳩子の海","第１回",1974,"広島の原爆のショックで記憶を失い、瀬戸内海の港町に迷い込んだ鳩子。船宿の時子に育てられるが、鳩子には命の恩人・矢部天兵の記憶があった。成長した鳩子と矢部との再会をきっかけに、鳩子の人生は大きく動き出す","連続テレビ小説","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010184_00000",1974-04-01T08:15:00,1,0
"D0009010185_00000","大河ドラマ　勝海舟","総集編　前編","1973-1974","幕末から維新へ向かう激動の時代、佐幕・勤皇の対立を超えて、世界の中の日本を見つめ、江戸城を無血開城へと導いた勝海舟の豪快な人間像を、維新の立役者たちとの交流をもとに描いた。途中、主演の渡哲也が急病で降","大河ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010185_00000",1974-01-06T20:00:00,1,0
"D0009010186_00000","特集ドラマ　夢の島少女",,1974,"川のほとりで少年が意識不明の少女を助ける。少女は目覚めるが2人の間にほとんど会話はなく、少女の記憶として過去が浮かび上がる。心に傷を負った少女と孤独な少年。少年は少女への思いを募らせ、交錯する少女の記","連続ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010186_00000",1974-10-15T22:15:00,1,0
"D0009010187_00000","大草原の小さな家",,"1975-1982","アメリカで児童文学の古典となっている、ローラ・インガルス・ワイルダーの同名小説をテレビ化したシリーズ。1870年代のミネソタの大草原へ入植したインガルス一家の厳しくも充実した開拓の日々を通して、家族愛","海外ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010187_00000",1975-07-23T20:00:00,0,0
"D0009010195_00000","連続テレビ小説　水色の時","第１回",1975,"高校生の松宮知子は、凍死寸前だった青年を助けたことと、看護師として働く母の影響もあり、医学の道を志す。自分や弟2人の進学・独立で、寂しさを感じた知子に、母は家族の意味を語る。北アルプスに囲まれた信州松","連続テレビ小説","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010195_00000",1975-04-07T08:15:00,1,0
"D0009010196_00000","連続テレビ小説　おはようさん","第１回",1975,"OLになった18歳の殿村鮎子は、母の再婚で姉になった雑誌記者の彩子と姉の友人・美紀の3人で、割り勘の共同生活を始める。大阪の街を舞台に、3人の若い女性たちが、恋や友情や仕事の中で、次第に新しい連帯感を","連続テレビ小説","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010196_00000",1975-10-06T08:15:00,1,0
"D0009010197_00000","大河ドラマ　元禄太平記","総集編　前編　栄光の章","1974-1975","五代将軍・綱吉のちょう愛を受け立身出世し、権勢と栄華を誇った側用人・柳沢吉保が大石内蔵助と対決し、綱吉の死により破局を迎えるまでの栄光と挫折のドラマ。武士道を貫いた内蔵助と、立身出世にまい進した吉保の","大河ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010197_00000",1975-01-05T20:00:00,3,0
"D0009010198_00000","土曜ドラマ　松本清張シリーズ　中央流沙",,1975,"松本清張の小説を斬新な脚本と演出でドラマ化した人気シリーズ。ある官僚が警視庁に呼び出しを受けた後、謎の死を遂げる。自殺か、他殺か。不可解なのは、未亡人が夫の死を悲しむ様子もなく生活を始め、羽振りが良く","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010198_00000",1975-10-25T20:00:00,3,0
"D0009010199_00000","土曜ドラマ　松本清張シリーズ　遠い接近",,1975,"終戦から３年たった秋、三重県の山の崖から、一人の男が突き落とされてなくなった。戦争によって人生と家族を奪われた男が、終戦後、自分の召集が兵事係の工作によるものだったことを知り、憎悪と恨みを募らせて殺人","ドラマ","program",1,0,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010199_00000",1975-10-18T20:00:00,3,0
"D0009010200_00000","少年ドラマシリーズ　なぞの転校生","第１回",1975,"「少年ドラマシリーズ」の中でも特に話題を呼んだ作品。東京郊外の中学校を舞台に、抜群の学力と超能力を持った転校生が引き起こす事件と、同級生との関わりを描く。原作は眉村卓のＳＦサスペンスドラマ。","少年ドラマ,若者","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010200_00000",1975-11-17T18:05:00,2,0
"D0009010207_00000","連続テレビ小説　雲のじゅうたん","総集編　第１回",1976,"大正時代、秋田の高校を卒業した小野間真琴は「飛行機で空を飛びたい」という夢を持ち、頑固な父の大反対を押し切って飛行学校に紅一点で入学。海軍少尉への恋に悩みながらも、厳しい訓練を経て操縦士の試験に合格。","連続テレビ小説","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010207_00000",1976-04-05T08:15:00,1,0
"D0009010208_00000","連続テレビ小説　火の国に","第１回",1976,"大学で音楽を学んでいた桜木香子は、やがて家業の造園に心をひかれ始め、大学を中退。熊本・阿蘇で造園師としての修業を積みながら、人間と自然の調和を見いだす「自然王国」造りに夢をかける。獣医師との恋愛などの","連続テレビ小説","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010208_00000",1976-10-04T08:15:00,1,0
"D0009010209_00000","大河ドラマ　風と雲と虹と","総集編　前編","1975-1976","律令制度が崩壊し、武士が台頭する平安中期。腐敗した都の貴族社会に失望し、民衆のため、坂東（関東）に独立国を築こうと権力に立ち向かった風雲児・平将門と、それに呼応した藤原純友の理想を中心に描いた歴史ロマ","大河ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010209_00000",1976-01-04T20:00:00,1,0
"D0009010210_00000","銀河テレビ小説　となりの芝生","総集編　第１回",1976,"首都圏の新興住宅地で一戸建てのマイホームを手に入れた次男の家に、長男夫婦と折り合いの悪くなった母親が同居する。「辛口ホームドラマ」といわれた、このドラマでは嫁、姑（しゅうとめ）、夫の三者三様の本音を描","ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010210_00000",1976-07-26T22:15:00,1,0
"D0009010211_00000","土曜ドラマ　山田太一シリーズ　男たちの旅路","第１話　非常階段",1975,"警備会社を舞台に、元特攻隊だったという戦中派の中年・吉岡司令補と、若手警備員・杉本陽平、島津悦子らが世代間の考え方の違いや価値観の違いを激しくぶつけ合い、さまざまな社会問題を浮き彫りにした。１９７６年","ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010211_00000",1976-02-28T20:00:00,1,0
"D0009010212_00000","土曜ドラマ　　劇画シリーズ　紅い花",,1976,"独特な作風で知られる漫画家つげ義春の世界を佐々木昭一郎の演出でドラマ化。短編「紅い花」に加え、他のつげ義春の作品「ねじ式」「沼」「古本と少女」などのエッセンスをひとつのストーリーにまとめ上げたもの。『","連続ドラマ,特集","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010212_00000",1976-10-22T23:00:00,1,0
"D0009010215_00000","連続テレビ小説　いちばん星","第１回",1977,"山形・天童に生まれた佐藤千夜子は、父の猛反対にあいながらも東京の女学校に編入。作曲家・中山晋平と出会い声楽の修業に励むことに。明治から昭和にわたり、苦難の放浪の末、スター歌手となった“日本の流行歌手第","連続テレビ小説","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010215_00000",1977-04-04T08:15:00,1,0
"D0009010216_00000","連続テレビ小説　風見鶏","第１回",1977,"大正初期、和歌山・太地で生まれた育った松浦ぎんは、負傷したドイツ人パン職人ブルックマイヤーを浜辺で助ける。神戸で再会して結婚したぎんは、夫婦でドイツパン店を開業。夫は息子と共に一時帰国するが、戦争で一","連続テレビ小説","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010216_00000",1977-10-03T08:15:00,1,0
"D0009010217_00000","大河ドラマ　花神","総集編（１）革命幻想","1976-1977","一介の村医者から長州藩の討幕司令官になり、新政府で近代軍制を築いた大村益次郎を中心に、維新の原動力となった若者たちを描いた青春群像劇。「花神」は、人知れず野山に花を咲かせて去る神のことで、栄光を待たず","大河ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010217_00000",1977-01-02T20:00:00,2,0
